vте™Ѕ·т‚т<ъИ%яј·т‚т<ъИќј·у‚т<ъИ%яOДюWvтб™Дцiюvтa™цёЄaura2:98||Light:203|

ra2:106||Light:219|

|Temperatura1:-1000.00||Temperatura2:102||Light:211|
|Temperatura1:-1000.00||Temperatura2:78||Light:162|

|Temperatura1:-1000.00||Temperatura2:75||Light:155|

|Temperatura1:-1000.00||Temperatura2:77||Light:159|

|Temperatura1:-1000.00||Temperatura2:81||Light:169|

|Temperatura1:-1000.00||Temperatura2:81||Light:170|

|Temperatura1:-1000.00||Temperatura2:81||Light:167|

|Temperatura1:-1000.00||Temperatura2:75||Light:155|

|Temperatura1:-1000.00||Temperatura2:76||Light:157|

|Temperatura1:-1000.00||Temperatura2:79||Light:164|

|Temperatura1:-1000.00||Temperatura2:82||Light:170|

|Temperatura1:-1000.00||Temperatura2:81||Light:169|

|Temperatura1:-1000.00||Temperatura2:77||Light:160|

|Temperatura1:-1000.00||Temperatura2:75||Light:155|

|Temperatura1:-1000.00||Temperatura2:77||Light:160|

|Temperatura1:-1000.00||Temperatura2:82||Light:170|

|Temperatura1:-1000.00||Temperatura2:82||Light:170|

|Temperatura1:-1000.00||Temperatura2:79||Light:165|

|Temperatura1:-1000.00||Temperatura2:75||Light:155|

|Temperatura1:-1000.00||Temperatura2:76||Light:158|

|Temperatura1:-1000.00||Temperatura2:80||Light:166|

|Temperatura1:-1000.00||Temperatura2:80||Light:166|

|Temperatura1:-1000.00||Temperatura2:79||Light:163|

hello from Arduino 

|Temperatura1:-1000.00||Temperatura2:131||Light:320|

|Temperatura1:-1000.00||Temperatura2:127||Light:269|

|Temperatura1:-1000.00||Temperatura2:122||Light:253|

|Temperatura1:-1000.00||Temperatura2:116||Light:238|

|Temperatura1:-1000.00||Temperatura2:105||Light:215|

|Temperatura1:-1000.00||Temperatura2:101||Light:208|

|Temperatura1:-1000.00||Temperatura2:100||Light:207|

|Temperatura1:-1000.00||Temperatura2:99||Light:206|

|Temperatura1:-1000.00||Temperatura2:96||Light:198|

|Temperatura1:-1000.00||Temperatura2:89||Light:185|

|Temperatura1:-1000.00||Temperatura2:87||Light:180|

|Temperatura1:-1000.00||Temperatura2:87||Light:180|

|Temperatura1:-1000.00||Temperatura2:89||Light:187|

|Temperatura1:-1000.00||Temperatura2:88||Light:182|

|Temperatura1:-1000.00||Temperatura2:84||Light:175|

|Temperatura1:-1000.00||Temperatura2:79||Light:164|

|Temperatura1:-1000.00||Temperatura2:79||Light:164|

|Temperatura1:-1000.00||Temperatura2:83||Light:172|

|Temperatura1:-1000.00||Temperatura2:83||Light:174|

|Temperatura1:-1000.00||Temperatura2:82||Light:170|

|Temperatura1:-1000.00||Temperatura2:77||Light:158|

|Temperatura1:-1000.00||Temperatura2:77||Light:159|

|Temperatura1:-1000.00||Temperatura2:80||Light:165|

|Temperatura1:-1000.00||Temperatura2:83||Light:173|

|Temperatura1:-1000.00||Temperatura2:83||Light:171|

|Temperatura1:-1000.00||Temperatura2:80||Light:165|

|Temperatura1:-1000.00||Temperatura2:76||Light:157|

|Temperatura1:-1000.00||Temperatura2:78||Light:162|

|Temperatura1:-1000.00||Temperatura2:82||Light:171|

|Temperatura1:-1000.00||Temperatura2:83||Light:173|

|Temperatura1:-1000.00||Temperatura2:82||Light:170|

|Temperatura1:-1000.00||Temperatura2:76||Light:157|

|Temperatura1:-1000.00||Temperatura2:77||Light:159|

|Temperatura1:-1000.00||Temperatura2:80||Light:166|

|Temperatura1:-1000.00||Temperatura2:83||Light:173|

|Temperatura1:-1000.00||Temperatura2:82||Light:170|

|Temperatura1:-1000.00||Temperatura2:78||Light:161|

|Temperatura1:-1000.00||Temperatura2:76||Light:157|

|Temperatura1:-1000.00||Temperatura2:78||Light:161|

|Temperatura1:-1000.00||Temperatura2:82||Light:171|

|Temperatura1:-1000.00||Temperatura2:82||Light:170|

|Temperatura1:-1000.00||Temperatura2:80||Light:167|

|Temperatura1:-1000.00||Temperatura2:76||Light:156|

|Temperatura1:-1000.00||Temperatura2:77||Light:159|

|Temperatura1:-1000.00||Temperatura2:80||Light:167|

|Temperatura1:-1000.00||Temperatura2:82||Light:171|

|Temperatura1:-1000.00||Temperatura2:82||Light:169|

|Temperatura1:-1000.00||Temperatura2:77||Light:159|

|Temperatura1:-1000.00||Temperatura2:76||Light:157|

|Temperatura1:-1000.00||Temperatura2:78||Light:162|

|Temperatura1:-1000.00||Temperatura2:82||Light:171|

|Temperatura1:-1000.00||Temperatura2:82||Light:170|

|Temperatura1:-1000.00||Temperatura2:79||Light:164|

|Temperatura1:-1000.00||Temperatura2:76||Light:156|

|Temperatura1:-1000.00||Temperatura2:77||Light:160|

|Temperatura1:-1000.00||Temperatura2:81||Light:168|

|Temperatura1:-1000.00||Temperatura2:82||Light:171|

|Temperatura1:-1000.00||Temperatura2:81||Light:168|

|Temperatura1:-1000.00||Temperatura2:76||Light:157|

|Temperatura1:-1000.00||Temperatura2:76||Light:157|

|Temperatura1:-1000.00||Temperatura2:79||Light:164|

|Temperatura1:-1000.00||Temperatura2:82||Light:171|

|Temperatura1:-1000.00||Temperatura2:81||Light:169|

|Temperatura1:-1000.00||Temperatura2:78||Light:162|

|Temperatura1:-1000.00||Temperatura2:75||Light:156|

|Temperatura1:-1000.00||Temperatura2:78||Light:161|

|Temperatura1:-1000.00||Temperatura2:81||Light:169|

|Temperatura1:-1000.00||Temperatura2:82||Light:170|

|Temperatura1:-1000.00||Temperatura2:81||Light:168|

|Temperatura1:-1000.00||Temperatura2:76||Light:156|

|Temperatura1:-1000.00||Temperatura2:76||Light:158|

|Temperatura1:-1000.00||Temperatura2:79||Light:165|

|Temperatura1:-1000.00||Temperatura2:82||Light:172|

|Temperatura1:-1000.00||Temperatura2:81||Light:169|

|Temperatura1:-1000.00||Temperatura2:77||Light:160|

|Temperatura1:-1000.00||Temperatura2:75||Light:155|

|Temperatura1:-1000.00||Temperatura2:77||Light:161|

|Temperatura1:-1000.00||Temperatura2:82||Light:171|

|Temperatura1:-1000.00||Temperatura2:81||Light:170|

|Temperatura1:-1000.00||Temperatura2:80||Light:167|

|Temperatura1:-1000.00||Temperatura2:75||Light:156|

|Temperatura1:-1000.00||Temperatura2:76||Light:158|

|Temperatura1:-1000.00||Temperatura2:80||Light:166|

|Temperatura1:-1000.00||Temperatura2:82||Light:171|

|Temperatura1:-1000.00||Temperatura2:82||Light:170|

|Temperatura1:-1000.00||Temperatura2:77||Light:159|

|Temperatura1:-1000.00||Temperatura2:75||Light:155|

|Temperatura1:-1000.00||Temperatura2:77||Light:161|

|Temperatura1:-1000.00||Temperatura2:81||Light:170|

|Temperatura1:-1000.00||Temperatura2:81||Light:169|

|Temperatura1:-1000.00||Temperatura2:78||Light:163|

|Temperatura1:-1000.00||Temperatura2:75||Light:155|

|Temperatura1:-1000.00||Temperatura2:76||Light:158|

|Temperatura1:-1000.00||Temperatura2:80||Light:166|

|Temperatura1:-1000.00||Temperatura2:82||Light:170|

|Temperatura1:-1000.00||Temperatura2:81||Light:168|

|Temperatura1:-1000.00||Temperatura2:77||Light:159|

|Temperatura1:-1000.00||Temperatura2:75||Light:156|

|Temperatura1:-1000.00||Temperatura2:78||Light:161|

|Temperatura1:-1000.00||Temperatura2:82||Light:170|

|Temperatura1:-1000.00||Temperatura2:82||Light:169|

|Temperatura1:-1000.00||Temperatura2:78||Light:163|

|Temperatura1:-1000.00||Temperatura2:74||Light:153|

|Temperatura1:-1000.00||Temperatura2:75||Light:155|

|Temperatura1:-1000.00||Temperatura2:79||Light:164|

|Temperatura1:-1000.00||Temperatura2:80||Light:166|

|Temperatura1:-1000.00||Temperatura2:78||Light:163|

|Temperatura1:-1000.00||Temperatura2:74||Light:153|

|Temperatura1:-1000.00||Temperatura2:75||Light:155|

|Temperatura1:-1000.00||Temperatura2:77||Light:159|

|Temperatura1:-1000.00||Temperatura2:81||Light:168|

|Temperatura1:-1000.00||Temperatura2:80||Light:167|

|Temperatura1:-1000.00||Temperatura2:76||Light:158|

|Temperatura1:-1000.00||Temperatura2:73||Light:150|

|Temperatura1:-1000.00||Temperatura2:74||Light:154|

|Temperatura1:-1000.00||Temperatura2:78||Light:163|

|Temperatura1:-1000.00||Temperatura2:79||Light:164|

|Temperatura1:-1000.00||Temperatura2:78||Light:162|

|Temperatura1:-1000.00||Temperatura2:73||Light:150|

|Temperatura1:-1000.00||Temperatura2:73||Light:150|

|Temperatura1:-1000.00||Temperatura2:76||Light:158|

|Temperatura1:-1000.00||Temperatura2:79||Light:164|

|Temperatura1:-1000.00||Temperatura2:78||Light:163|

|Temperatura1:-1000.00||Temperatura2:75||Light:155|

|Temperatura1:-1000.00||Temperatura2:72||Light:149|

|Temperatura1:-1000.00||Temperatura2:74||Light:153|

|Temperatura1:-1000.00||Temperatura2:77||Light:162|

|Temperatura1:-1000.00||Temperatura2:79||Light:164|

|Temperatura1:-1000.00||Temperatura2:78||Light:161|

|Temperatura1:-1000.00||Temperatura2:72||Light:149|

|Temperatura1:-1000.00||Temperatura2:73||Light:150|

|Temperatura1:-1000.00||Temperatura2:76||Light:157|

|Temperatura1:-1000.00||Temperatura2:79||Light:165|

|Temperatura1:-1000.00||Temperatura2:77||Light:160|

|Temperatura1:-1000.00||Temperatura2:74||Light:153|

|Temperatura1:-1000.00||Temperatura2:72||Light:148|

|Temperatura1:-1000.00||Temperatura2:74||Light:153|

|Temperatura1:-1000.00||Temperatura2:78||Light:163|

|Temperatura1:-1000.00||Temperatura2:78||Light:162|

|Temperatura1:-1000.00||Temperatura2:78||Light:162|

|Temperatura1:-1000.00||Temperatura2:73||Light:151|

|Temperatura1:-1000.00||Temperatura2:75||Light:155|

|Temperatura1:-1000.00||Temperatura2:78||Light:163|

|Temperatura1:-1000.00||Temperatura2:81||Light:168|

|Temperatura1:-1000.00||Temperatura2:81||Light:168|

|Temperatura1:-1000.00||Temperatura2:76||Light:157|

|Temperatura1:-1000.00||Temperatura2:75||Light:154|

|Temperatura1:-1000.00||Temperatura2:77||Light:160|

|Temperatura1:-1000.00||Temperatura2:81||Light:169|

|Temperatura1:-1000.00||Temperatura2:81||Light:169|

|Temperatura1:-1000.00||Temperatura2:79||Light:164|

|Temperatura1:-1000.00||Temperatura2:76||Light:156|

|Temperatura1:-1000.00||Temperatura2:76||Light:158|

|Temperatura1:-1000.00||Temperatura2:80||Light:166|

|Temperatura1:-1000.00||Temperatura2:82||Light:170|

|Temperatura1:-1000.00||Temperatura2:81||Light:168|

|Temperatura1:-1000.00||Temperatura2:76||Light:158|

|Temperatura1:-1000.00||Temperatura2:75||Light:156|

|Temperatura1:-1000.00||Temperatura2:78||Light:161|

|Temperatura1:-1000.00||Temperatura2:82||Light:170|

|Temperatura1:-1000.00||Temperatura2:80||Light:166|

|Temperatura1:-1000.00||Temperatura2:77||Light:159|

|Temperatura1:-1000.00||Temperatura2:73||Light:151|

|Temperatura1:-1000.00||Temperatura2:76||Light:158|

|Temperatura1:-1000.00||Temperatura2:80||Light:166|

|Temperatura1:-1000.00||Temperatura2:81||Light:168|

|Temperatura1:-1000.00||Temperatura2:80||Light:166|

|Temperatura1:-1000.00||Temperatura2:75||Light:155|

|Temperatura1:-1000.00||Temperatura2:76||Light:156|

|Temperatura1:-1000.00||Temperatura2:79||Light:163|

|Temperatura1:-1000.00||Temperatura2:81||Light:168|

|Temperatura1:-1000.00||Temperatura2:80||Light:166|

|Temperatura1:-1000.00||Temperatura2:75||Light:156|

|Temperatura1:-1000.00||Temperatura2:73||Light:150|

|Temperatura1:-1000.00||Temperatura2:74||Light:155|

|Temperatura1:-1000.00||Temperatura2:79||Light:165|

|Temperatura1:-1000.00||Temperatura2:78||Light:163|

|Temperatura1:-1000.00||Temperatura2:78||Light:161|

|Temperatura1:-1000.00||Temperatura2:72||Light:149|

|Temperatura1:-1000.00||Temperatura2:73||Light:152|

|Temperatura1:-1000.00||Temperatura2:76||Light:159|

|Temperatura1:-1000.00||Temperatura2:79||Light:165|

|Temperatura1:-1000.00||Temperatura2:79||Light:163|

|Temperatura1:-1000.00||Temperatura2:74||Light:152|

|Temperatura1:-1000.00||Temperatura2:72||Light:149|

|Temperatura1:-1000.00||Temperatura2:74||Light:154|

|Temperatura1:-1000.00||Temperatura2:78||Light:163|

|Temperatura1:-1000.00||Temperatura2:79||Light:163|

|Temperatura1:-1000.00||Temperatura2:76||Light:158|

|Temperatura1:-1000.00||Temperatura2:72||Light:148|

|Temperatura1:-1000.00||Temperatura2:73||Light:152|

|Temperatura1:-1000.00||Temperatura2:77||Light:160|

|Temperatura1:-1000.00||Temperatura2:79||Light:164|

|Temperatura1:-1000.00||Temperatura2:79||Light:164|

|Temperatura1:-1000.00||Temperatura2:75||Light:155|

|Temperatura1:-1000.00||Temperatura2:74||Light:153|

|Temperatura1:-1000.00||Temperatura2:77||Light:159|

|Temperatura1:-1000.00||Temperatura2:81||Light:169|

|Temperatura1:-1000.00||Temperatura2:81||Light:167|

|Temperatura1:-1000.00||Temperatura2:77||Light:159|

|Temperatura1:-1000.00||Temperatura2:73||Light:150|

|Temperatura1:-1000.00||Temperatura2:75||Light:155|

|Temperatura1:-1000.00||Temperatura2:78||Light:163|

|Temperatura1:-1000.00||Temperatura2:80||Light:167|

|Temperatura1:-1000.00||Temperatura2:80||Light:166|

|Temperatura1:-1000.00||Temperatura2:75||Light:154|

|Temperatura1:-1000.00||Temperatura2:74||Light:153|

|Temperatura1:-1000.00||Temperatura2:76||Light:159|

|Temperatura1:-1000.00||Temperatura2:79||Light:165|

|Temperatura1:-1000.00||Temperatura2:78||Light:162|

|Temperatura1:-1000.00||Temperatura2:75||Light:155|

|Temperatura1:-1000.00||Temperatura2:72||Light:149|

|Temperatura1:-1000.00||Temperatura2:75||Light:156|

|Temperatura1:-1000.00||Temperatura2:80||Light:167|

|Temperatura1:-1000.00||Temperatura2:80||Light:167|

|Temperatura1:-1000.00||Temperatura2:79||Light:165|

|Temperatura1:-1000.00||Temperatura2:75||Light:153|

|Temperatura1:-1000.00||Temperatura2:75||Light:156|

|Temperatura1:-1000.00||Temperatura2:79||Light:165|

|Temperatura1:-1000.00||Temperatura2:81||Light:169|

|Temperatura1:-1000.00||Temperatura2:81||Light:167|

|Temperatura1:-1000.00||Temperatura2:77||Light:158|

|Temperatura1:-1000.00||Temperatura2:75||Light:154|

|Temperatura1:-1000.00||Temperatura2:77||Light:160|

|Temperatura1:-1000.00||Temperatura2:81||Light:169|

|Temperatura1:-1000.00||Temperatura2:82||Light:170|

|Temperatura1:-1000.00||Temperatura2:79||Light:165|

|Temperatura1:-1000.00||Temperatura2:75||Light:155|

|Temperatura1:-1000.00||Temperatura2:76||Light:158|

|Temperatura1:-1000.00||Temperatura2:79||Light:163|

|Temperatura1:-1000.00||Temperatura2:81||Light:168|

|Temperatura1:-1000.00||Temperatura2:79||Light:164|

|Temperatura1:-1000.00||Temperatura2:74||Light:153|

|Temperatura1:-1000.00||Temperatura2:73||Light:150|

|Temperatura1:-1000.00||Temperatura2:75||Light:155|

|Temperatura1:-1000.00||Temperatura2:79||Light:164|

|Temperatura1:-1000.00||Temperatura2:79||Light:164|

|Temperatura1:-1000.00||Temperatura2:78||Light:162|

|Temperatura1:-1000.00||Temperatura2:74||Light:152|

|Temperatura1:-1000.00||Temperatura2:75||Light:156|

|Temperatura1:-1000.00||Temperatura2:79||Light:165|

|Temperatura1:-1000.00||Temperatura2:81||Light:169|

|Temperatura1:-1000.00||Temperatura2:81||Light:168|

|Temperatura1:-1000.00||Temperatura2:76||Light:156|

|Temperatura1:-1000.00||Temperatura2:75||Light:155|

|Temperatura1:-1000.00||Temperatura2:78||Light:161|

|Temperatura1:-1000.00||Temperatura2:81||Light:170|

|Temperatura1:-1000.00||Temperatura2:81||Light:168|

|Temperatura1:-1000.00||Temperatura2:78||Light:162|

|Temperatura1:-1000.00||Temperatura2:76||Light:156|

|Temperatura1:-1000.00||Temperatura2:77||Light:159|

|Temperatura1:-1000.00||Temperatura2:80||Light:167|

|Temperatura1:-1000.00||Temperatura2:81||Light:170|

|Temperatura1:-1000.00||Temperatura2:81||Light:168|

|Temperatura1:-1000.00||Temperatura2:76||Light:157|

|Temperatura1:-1000.00||Temperatura2:76||Light:156|

|Temperatura1:-1000.00||Temperatura2:79||Light:163|

|Temperatura1:-1000.00||Temperatura2:82||Light:170|

|Temperatura1:-1000.00||Temperatura2:81||Light:169|

|Temperatura1:-1000.00||Temperatura2:78||Light:162|

|Temperatura1:-1000.00||Temperatura2:75||Light:155|

|Temperatura1:-1000.00||Temperatura2:77||Light:161|

|Temperatura1:-1000.00||Temperatura2:81||Light:168|

|Temperatura1:-1000.00||Temperatura2:82||Light:170|

|Temperatura1:-1000.00||Temperatura2:81||Light:168|

|Temperatura1:-1000.00||Temperatura2:76||Light:156|

|Temperatura1:-1000.00||Temperatura2:76||Light:157|

|Temperatura1:-1000.00||Temperatura2:78||Light:163|

|Temperatura1:-1000.00||Temperatura2:82||Light:171|

|Temperatura1:-1000.00||Temperatura2:81||Light:169|

|Temperatura1:-1000.00||Temperatura2:78||Light:162|

|Temperatura1:-1000.00||Temperatura2:75||Light:155|

|Temperatura1:-1000.00||Temperatura2:77||Light:160|

|Temperatura1:-1000.00||Temperatura2:81||Light:170|

|Temperatura1:-1000.00||Temperatura2:82||Light:170|

|Temperatura1:-1000.00||Temperatura2:81||Light:168|

|Temperatura1:-1000.00||Temperatura2:76||Light:156|

|Temperatura1:-1000.00||Temperatura2:76||Light:157|

|Temperatura1:-1000.00||Temperatura2:79||Light:163|

|Temperatura1:-1000.00||Temperatura2:82||Light:171|

|Temperatura1:-1000.00||Temperatura2:82||Light:170|

|Temperatura1:-1000.00||Temperatura2:78||Light:162|

|Temperatura1:-1000.00||Temperatura2:74||Light:152|

|Temperatura1:-1000.00||Temperatura2:75||Light:156|

|Temperatura1:-1000.00||Temperatura2:79||Light:165|

|Temperatura1:-1000.00||Temperatura2:81||Light:168|

|Temperatura1:-1000.00||Temperatura2:80||Light:166|

|Temperatura1:-1000.00||Temperatura2:75||Light:154|

|Temperatura1:-1000.00||Temperatura2:75||Light:156|

|Temperatura1:-1000.00||Temperatura2:79||Light:164|

|Temperatura1:-1000.00||Temperatura2:82||Light:170|

|Temperatura1:-1000.00||Temperatura2:81||Light:168|

|Temperatura1:-1000.00||Temperatura2:78||Light:160|

|Temperatura1:-1000.00||Temperatura2:75||Light:155|

|Temperatura1:-1000.00||Temperatura2:77||Light:160|

|Temperatura1:-1000.00||Temperatura2:81||Light:169|

|Temperatura1:-1000.00||Temperatura2:81||Light:169|

|Temperatura1:-1000.00||Temperatura2:80||Light:167|

|Temperatura1:-1000.00||Temperatura2:75||Light:155|

|Temperatura1:-1000.00||Temperatura2:76||Light:158|

|Temperatura1:-1000.00||Temperatura2:80||Light:166|

|Temperatura1:-1000.00||Temperatura2:82||Light:170|

|Temperatura1:-1000.00||Temperatura2:81||Light:168|

|Temperatura1:-1000.00||Temperatura2:77||Light:158|

|Temperatura1:-1000.00||Temperatura2:76||Light:157|

|Temperatura1:-1000.00||Temperatura2:77||Light:161|

|Temperatura1:-1000.00||Temperatura2:82||Light:170|

|Temperatura1:-1000.00||Temperatura2:81||Light:169|

|Temperatura1:-1000.00||Temperatura2:79||Light:164|

|Temperatura1:-1000.00||Temperatura2:76||Light:156|

|Temperatura1:-1000.00||Temperatura2:77||Light:159|

|Temperatura1:-1000.00||Temperatura2:81||Light:168|

|Temperatura1:-1000.00||Temperatura2:82||Light:170|

|Temperatura1:-1000.00||Temperatura2:81||Light:168|

|Temperatura1:-1000.00||Temperatura2:75||Light:155|

|Temperatura1:-1000.00||Temperatura2:76||Light:157|

|Temperatura1:-1000.00||Temperatura2:79||Light:163|

|Temperatura1:-1000.00||Temperatura2:82||Light:170|

|Temperatura1:-1000.00||Temperatura2:81||Light:169|

|Temperatura1:-1000.00||Temperatura2:78||Light:162|

|Temperatura1:-1000.00||Temperatura2:75||Light:155|

|Temperatura1:-1000.00||Temperatura2:77||Light:160|

|Temperatura1:-1000.00||Temperatura2:81||Light:169|

|Temperatura1:-1000.00||Temperatura2:82||Light:170|

|Temperatura1:-1000.00||Temperatura2:80||Light:167|

|Temperatura1:-1000.00||Temperatura2:75||Light:155|

|Temperatura1:-1000.00||Temperatura2:76||Light:158|

|Temperatura1:-1000.00||Temperatura2:79||Light:165|

|Temperatura1:-1000.00||Temperatura2:82||Light:171|

|Temperatura1:-1000.00||Temperatura2:81||Light:168|

|Temperatura1:-1000.00||Temperatura2:77||Light:159|

|Temperatura1:-1000.00||Temperatura2:75||Light:155|

|Temperatura1:-1000.00||Temperatura2:77||Light:160|

|Temperatura1:-1000.00||Temperatura2:81||Light:170|

|Temperatura1:-1000.00||Temperatura2:81||Light:169|

|Temperatura1:-1000.00||Temperatura2:80||Light:166|

|Temperatura1:-1000.00||Temperatura2:75||Light:155|

|Temperatura1:-1000.00||Temperatura2:76||Light:158|

|Temperatura1:-1000.00||Temperatura2:80||Light:166|

|Temperatura1:-1000.00||Temperatura2:82||Light:170|

|Temperatura1:-1000.00||Temperatura2:81||Light:169|

|Temperatura1:-1000.00||Temperatura2:76||Light:158|

|Temperatura1:-1000.00||Temperatura2:75||Light:156|

|Temperatura1:-1000.00||Temperatura2:77||Light:161|

|Temperatura1:-1000.00||Temperatura2:80||Light:167|

|Temperatura1:-1000.00||Temperatura2:80||Light:166|

|Temperatura1:-1000.00||Temperatura2:76||Light:158|

|Temperatura1:-1000.00||Temperatura2:73||Light:151|

|Temperatura1:-1000.00||Temperatura2:74||Light:154|

|Temperatura1:-1000.00||Temperatura2:77||Light:161|

|Temperatura1:-1000.00||Temperatura2:79||Light:164|

|Temperatura1:-1000.00||Temperatura2:78||Light:162|

|Temperatura1:-1000.00||Temperatura2:74||Light:152|

|Temperatura1:-1000.00||Temperatura2:72||Light:149|

|Temperatura1:-1000.00||Temperatura2:74||Light:155|

|Temperatura1:-1000.00||Temperatura2:78||Light:163|

|Temperatura1:-1000.00||Temperatura2:78||Light:162|

|Temperatura1:-1000.00||Temperatura2:76||Light:157|

|Temperatura1:-1000.00||Temperatura2:72||Light:148|

|Temperatura1:-1000.00||Temperatura2:74||Light:153|

|Temperatura1:-1000.00||Temperatura2:77||Light:160|

|Temperatura1:-1000.00||Temperatura2:78||Light:163|

|Temperatura1:-1000.00||Temperatura2:78||Light:161|

|Temperatura1:-1000.00||Temperatura2:73||Light:150|

|Temperatura1:-1000.00||Temperatura2:72||Light:149|

|Temperatura1:-1000.00||Temperatura2:74||Light:154|

|Temperatura1:-1000.00||Temperatura2:78||Light:163|

|Temperatura1:-1000.00||Temperatura2:78||Light:162|

|Temperatura1:-1000.00||Temperatura2:76||Light:157|

|Temperatura1:-1000.00||Temperatura2:72||Light:148|

|Temperatura1:-1000.00||Temperatura2:73||Light:151|

|Temperatura1:-1000.00||Temperatura2:77||Light:161|

|Temperatura1:-1000.00||Temperatura2:78||Light:164|

|Temperatura1:-1000.00||Temperatura2:77||Light:161|

|Temperatura1:-1000.00||Temperatura2:73||Light:151|

|Temperatura1:-1000.00||Temperatura2:72||Light:148|

|Temperatura1:-1000.00||Temperatura2:75||Light:157|

|Temperatura1:-1000.00||Temperatura2:79||Light:166|

|Temperatura1:-1000.00||Temperatura2:80||Light:167|

|Temperatura1:-1000.00||Temperatura2:78||Light:162|

|Temperatura1:-1000.00||Temperatura2:74||Light:153|

|Temperatura1:-1000.00||Temperatura2:76||Light:156|

|Temperatura1:-1000.00||Temperatura2:79||Light:164|

|Temperatura1:-1000.00||Temperatura2:82||Light:170|

|Temperatura1:-1000.00||Temperatura2:81||Light:167|

|Temperatura1:-1000.00||Temperatura2:76||Light:158|

|Temperatura1:-1000.00||Temperatura2:75||Light:155|

|Temperatura1:-1000.00||Temperatura2:77||Light:160|

|Temperatura1:-1000.00||Temperatura2:81||Light:170|

|Temperatura1:-1000.00||Temperatura2:81||Light:169|

|Temperatura1:-1000.00||Temperatura2:80||Light:166|

|Temperatura1:-1000.00||Temperatura2:73||Light:152|

|Temperatura1:-1000.00||Temperatura2:74||Light:154|

|Temperatura1:-1000.00||Temperatura2:78||Light:162|

|Temperatura1:-1000.00||Temperatura2:81||Light:168|

|Temperatura1:-1000.00||Temperatura2:81||Light:167|

|Temperatura1:-1000.00||Temperatura2:76||Light:157|

|Temperatura1:-1000.00||Temperatura2:75||Light:154|

|Temperatura1:-1000.00||Temperatura2:77||Light:160|

|Temperatura1:-1000.00||Temperatura2:80||Light:166|

|Temperatura1:-1000.00||Temperatura2:79||Light:165|

|Temperatura1:-1000.00||Temperatura2:77||Light:160|

|Temperatura1:-1000.00||Temperatura2:73||Light:150|

|Temperatura1:-1000.00||Temperatura2:75||Light:155|

|Temperatura1:-1000.00||Temperatura2:79||Light:164|

|Temperatura1:-1000.00||Temperatura2:81||Light:169|

|Temperatura1:-1000.00||Temperatura2:80||Light:167|

|Temperatura1:-1000.00||Temperatura2:77||Light:158|

|Temperatura1:-1000.00||Temperatura2:75||Light:154|

|Temperatura1:-1000.00||Temperatura2:77||Light:160|

|Temperatura1:-1000.00||Temperatura2:81||Light:169|

|Temperatura1:-1000.00||Temperatura2:81||Light:169|

|Temperatura1:-1000.00||Temperatura2:79||Light:165|

|Temperatura1:-1000.00||Temperatura2:75||Light:154|

|Temperatura1:-1000.00||Temperatura2:77||Light:159|

|Temperatura1:-1000.00||Temperatura2:80||Light:166|

|Temperatura1:-1000.00||Temperatura2:79||Light:165|

|Temperatura1:-1000.00||Temperatura2:79||Light:165|

|Temperatura1:-1000.00||Temperatura2:75||Light:154|

|Temperatura1:-1000.00||Temperatura2:73||Light:150|

|Temperatura1:-1000.00||Temperatura2:76||Light:158|

|Temperatura1:-1000.00||Temperatura2:81||Light:168|

|Temperatura1:-1000.00||Temperatura2:81||Light:168|

|Temperatura1:-1000.00||Temperatura2:79||Light:164|

|Temperatura1:-1000.00||Temperatura2:74||Light:154|

|Temperatura1:-1000.00||Temperatura2:76||Light:157|

|Temperatura1:-1000.00||Temperatura2:80||Light:167|

|Temperatura1:-1000.00||Temperatura2:81||Light:170|

|Temperatura1:-1000.00||Temperatura2:81||Light:168|

|Temperatura1:-1000.00||Temperatura2:76||Light:157|

|Temperatura1:-1000.00||Temperatura2:75||Light:156|

|Temperatura1:-1000.00||Temperatura2:78||Light:161|

|Temperatura1:-1000.00||Temperatura2:81||Light:170|

|Temperatura1:-1000.00||Temperatura2:82||Light:170|

|Temperatura1:-1000.00||Temperatura2:79||Light:163|

|Temperatura1:-1000.00||Temperatura2:75||Light:155|

|Temperatura1:-1000.00||Temperatura2:77||Light:159|

|Temperatura1:-1000.00||Temperatura2:79||Light:164|

|Temperatura1:-1000.00||Temperatura2:80||Light:168|

|Temperatura1:-1000.00||Temperatura2:79||Light:164|

